"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","call-function","178","268913","0.0-244.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","179","269223","0.0-244.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","180","269224","0.0-244.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","181","269976","0.0-245.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","182","270286","0.0-246.0","2kvo513m","2048","1152","","","","","","","","","","","309","rve","Diagnostic trial","","j","3","5","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","183","271047","0.0-249.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","184","271362","0.0-250.0","2kvo513m","2048","1152","","","","","","","","","","","310","rve","Diagnostic trial","","j","3","6","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","185","271364","0.0-252.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","186","271677","0.0-252.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","187","271677","0.0-252.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","188","272433","0.0-253.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","189","272785","0.0-254.0","2kvo513m","2048","1152","","","","","","","","","","","352","spm","Diagnostic trial","","j","3","7","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","190","273547","0.0-257.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","191","273907","0.0-258.0","2kvo513m","2048","1152","","","","","","","","","","","359","rve","Diagnostic trial","","j","3","8","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","192","273908","0.0-260.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","193","274222","0.0-260.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","194","274222","0.0-260.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","195","274975","0.0-261.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","196","275386","0.0-262.0","2kvo513m","2048","1152","","","","","","","","","","","411","rve","Inducer trial","","j","3","","true","","","","0","","","","",""
"","call-function","197","275387","0.0-264.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","198","275699","0.0-264.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","199","275699","0.0-264.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","200","277211","0.0-265.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","201","282068","0.0-266.0","2kvo513m","2048","1152","","","","","","","","","","","4856","If a82 press LEFT | If ff4 press RIGHT","Inducer instructions",""," ","4","","","","","","","","","","",""
