"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_indu_response_side","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","462","682768","0.0-690.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","463","682769","0.0-690.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","464","684274","0.0-691.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","","",""
"","html-keyboard-response","465","690579","0.0-692.0","r35stz2p","1366","768","","","","","","","","","","","6303","If goj press LEFT | If yoy press RIGHT","Inducer instructions",""," ","12","","","","","","","","","","","",""
"","html-keyboard-response","466","691338","0.0-693.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","467","691938","0.0-694.0","r35stz2p","1366","768","","","","","","","","","","","598","yoy","Diagnostic trial","","f","12","0","false","false","RIGHT","j","0","","RIGHT","true","","",""
"","call-function","468","691939","0.0-696.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","469","692252","0.0-696.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","470","692253","0.0-696.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","471","693021","0.0-697.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","472","693770","0.0-698.0","r35stz2p","1366","768","","","","","","","","","","","748","goj","Diagnostic trial","","j","12","1","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","473","694528","0.0-701.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","474","695127","0.0-702.0","r35stz2p","1366","768","","","","","","","","","","","597","yoy","Diagnostic trial","","f","12","2","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","475","695887","0.0-705.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","476","696296","0.0-706.0","r35stz2p","1366","768","","","","","","","","","","","407","goj","Diagnostic trial","","f","12","3","false","true","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","477","697055","0.0-709.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","478","697724","0.0-710.0","r35stz2p","1366","768","","","","","","","","","","","667","goj","Diagnostic trial","","j","12","4","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","479","698487","0.0-713.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","480","698977","0.0-714.0","r35stz2p","1366","768","","","","","","","","","","","488","goj","Diagnostic trial","","j","12","5","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","481","699738","0.0-717.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","482","700265","0.0-718.0","r35stz2p","1366","768","","","","","","","","","","","525","goj","Diagnostic trial","","f","12","6","false","true","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","483","701022","0.0-721.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","484","701603","0.0-722.0","r35stz2p","1366","768","","","","","","","","","","","579","yoy","Diagnostic trial","","f","12","7","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","485","702370","0.0-725.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","486","702956","0.0-726.0","r35stz2p","1366","768","","","","","","","","","","","584","goj","Inducer trial","","j","12","","true","","","f","0","LEFT","","","","",""
"","call-function","487","702957","0.0-728.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","488","703268","0.0-728.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","489","703270","0.0-728.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","490","704787","0.0-729.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","","",""
"","html-keyboard-response","491","709463","0.0-730.0","r35stz2p","1366","768","","","","","","","","","","","4673","If ume press LEFT | If efg press RIGHT","Inducer instructions",""," ","13","","","","","","","","","","","",""
"","html-keyboard-response","492","710223","0.0-731.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","493","710745","0.0-732.0","r35stz2p","1366","768","","","","","","","","","","","520","ume","Diagnostic trial","","j","13","0","false","true","LEFT","f","0","","LEFT","true","","",""
"","call-function","494","710746","0.0-734.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","495","711052","0.0-734.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","496","711053","0.0-734.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","497","711820","0.0-735.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","498","712298","0.0-736.0","r35stz2p","1366","768","","","","","","","","","","","476","efg","Diagnostic trial","","j","13","1","false","true","LEFT","f","0","","RIGHT","false","","",""
"","call-function","499","712299","0.0-738.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","500","712603","0.0-738.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","501","712604","0.0-738.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","502","713370","0.0-739.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
