"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_indu_response_side","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","717","770380","0.0-1121.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","718","770943","0.0-1122.0","bnnt4sn8","1280","689","","","","","","","","","","","563","lff","Diagnostic trial","","f","22","8","false","true","RIGHT","j","0","","RIGHT","true","","",""
"","call-function","719","770943","0.0-1124.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","720","771254","0.0-1124.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","721","771254","0.0-1124.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","722","772020","0.0-1125.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","723","772547","0.0-1126.0","bnnt4sn8","1280","689","","","","","","","","","","","526","quy","Diagnostic trial","","f","22","9","false","false","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","724","773319","0.0-1129.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","725","773943","0.0-1130.0","bnnt4sn8","1280","689","","","","","","","","","","","624","lff","Diagnostic trial","","j","22","10","false","true","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","726","774704","0.0-1133.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","727","775220","0.0-1134.0","bnnt4sn8","1280","689","","","","","","","","","","","516","quy","Diagnostic trial","","f","22","11","false","false","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","728","775988","0.0-1137.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","729","776535","0.0-1138.0","bnnt4sn8","1280","689","","","","","","","","","","","547","quy","Diagnostic trial","","f","22","12","false","false","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","730","777299","0.0-1141.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
