"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","121","1410211","0.0-184.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","122","1410893","0.0-185.0","ynq2zrra","","","","","","","","","","","","","682","kho","diagnostic trial","","j","","0","0","9","false","false","true","both pre & post","RIGHT","LEFT","f","0","false","","","",""
"","call-function","123","1410894","0.0-187.0-0.0","ynq2zrra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","124","1411196","0.0-187.0-1.0","ynq2zrra","1440","900","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","","","","","",""
"","call-function","125","1411196","0.0-187.0-2.0","ynq2zrra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","126","1411948","0.0-188.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","127","1413602","0.0-189.0","ynq2zrra","","","","","","","","","","","","","1653","gfm","diagnostic trial","","j","","0","1","9","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","128","1414354","0.0-192.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","129","1414918","0.0-193.0","ynq2zrra","","","","","","","","","","","","","563","gfm","diagnostic trial","","j","","0","2","9","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","130","1415671","0.0-196.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","131","1416518","0.0-197.0","ynq2zrra","","","","","","","","","","","","","846","kho","diagnostic trial","","f","","0","3","9","false","false","false","both pre & post","RIGHT","RIGHT","j","0","true","","","",""
"","call-function","132","1416519","0.0-199.0-0.0","ynq2zrra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","133","1416821","0.0-199.0-1.0","ynq2zrra","1440","900","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","","","","","",""
"","call-function","134","1416822","0.0-199.0-2.0","ynq2zrra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","135","1417574","0.0-200.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","136","1418397","0.0-201.0","ynq2zrra","","","","","","","","","","","","","822","gfm","diagnostic trial","","j","","0","4","9","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","137","1419149","0.0-204.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","138","1420174","0.0-205.0","ynq2zrra","","","","","","","","","","","","","1024","kho","diagnostic trial","","f","","0","5","9","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","139","1420927","0.0-208.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","140","1421830","0.0-209.0","ynq2zrra","","","","","","","","","","","","","902","kho","diagnostic trial","","j","","0","6","9","false","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","141","1422582","0.0-212.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","142","1423222","0.0-213.0","ynq2zrra","","","","","","","","","","","","","639","kho","diagnostic trial","","f","","0","7","9","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","143","1423975","0.0-216.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","144","1424599","0.0-217.0","ynq2zrra","","","","","","","","","","","","","622","kho","diagnostic trial","","j","","0","8","9","false","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","145","1425352","0.0-220.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","146","1426605","0.0-221.0","ynq2zrra","","","","","","","","","","","","","null","Cue","Cue","","null","","0","8","","","false","","","","","","","","","","",""
"","html-keyboard-response","147","1427357","0.0-222.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","148","1428265","0.0-223.0","ynq2zrra","","","","","","","","","","","","","907","kho","diagnostic trial","","j","","0","9","9","true","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","149","1429018","0.0-226.0","ynq2zrra","1440","900","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
