"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","331","461676","0.0-567.0","s90ueqos","","","","","","","","","","","","","682","cui","Diagnostic trial","","f","","7","7","6","true","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","332","462445","0.0-570.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","333","463154","0.0-571.0","s90ueqos","","","","","","","","","","","","","708","eht","Diagnostic trial","","f","","7","8","6","true","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","334","463909","0.0-574.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","335","464644","0.0-575.0","s90ueqos","","","","","","","","","","","","","735","cui","Diagnostic trial","","j","","7","9","6","true","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","336","465408","0.0-578.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","337","466319","0.0-579.0","s90ueqos","","","","","","","","","","","","","910","cui","Inducer trial","","f","","7","","","","true","","","","","f","1","","false","LEFT","",""
"","html-keyboard-response","338","467075","0.0-582.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","339","469654","0.0-583.0","s90ueqos","","","","","","","","","","","","","2578","If glp press RIGHT | If xlv press LEFT","Inducer instructions",""," ","","8","","","","","","","","","","","","","","",""
"","html-keyboard-response","340","470405","0.0-584.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","341","471251","0.0-585.0","s90ueqos","","","","","","","","","","","","","845","glp","Diagnostic trial","","f","","8","0","9","false","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","342","472008","0.0-588.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","343","472512","0.0-589.0","s90ueqos","","","","","","","","","","","","","503","glp","Diagnostic trial","","f","","8","1","9","false","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","344","473271","0.0-592.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","345","473968","0.0-593.0","s90ueqos","","","","","","","","","","","","","696","xlv","Diagnostic trial","","j","","8","2","9","false","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","346","474736","0.0-596.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","347","475380","0.0-597.0","s90ueqos","","","","","","","","","","","","","643","glp","Diagnostic trial","","f","","8","3","9","false","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","348","476145","0.0-600.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","349","476624","0.0-601.0","s90ueqos","","","","","","","","","","","","","478","glp","Diagnostic trial","","j","","8","4","9","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","350","477378","0.0-604.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","351","477960","0.0-605.0","s90ueqos","","","","","","","","","","","","","581","xlv","Diagnostic trial","","f","","8","5","9","false","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","352","478724","0.0-608.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","353","479310","0.0-609.0","s90ueqos","","","","","","","","","","","","","584","glp","Diagnostic trial","","j","","8","6","9","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","354","480071","0.0-612.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","355","480867","0.0-613.0","s90ueqos","","","","","","","","","","","","","796","glp","Diagnostic trial","","f","","8","7","9","false","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","356","481627","0.0-616.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","357","482188","0.0-617.0","s90ueqos","","","","","","","","","","","","","560","glp","Diagnostic trial","","f","","8","8","9","false","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","358","482955","0.0-620.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","359","484214","0.0-621.0","s90ueqos","","","","","","","","","","","","","null","Cue","Cue","","null","","8","8","","","false","","","","","","","","","","",""
"","html-keyboard-response","360","484980","0.0-622.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","361","485523","0.0-623.0","s90ueqos","","","","","","","","","","","","","543","glp","Diagnostic trial","","j","","8","9","9","true","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","362","486288","0.0-626.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","363","486864","0.0-627.0","s90ueqos","","","","","","","","","","","","","576","glp","Diagnostic trial","","f","","8","10","9","true","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","364","487621","0.0-630.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","365","488246","0.0-631.0","s90ueqos","","","","","","","","","","","","","624","xlv","Diagnostic trial","","f","","8","11","9","true","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","366","488999","0.0-634.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","367","489778","0.0-635.0","s90ueqos","","","","","","","","","","","","","778","xlv","Inducer trial","","f","","8","","","","true","","","","","f","1","","false","LEFT","",""
"","html-keyboard-response","368","490537","0.0-638.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","369","493078","0.0-639.0","s90ueqos","","","","","","","","","","","","","2540","If ttm press RIGHT | If jey press LEFT","Inducer instructions",""," ","","9","","","","","","","","","","","","","","",""
"","html-keyboard-response","370","493841","0.0-640.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","371","494423","0.0-641.0","s90ueqos","","","","","","","","","","","","","582","jey","Diagnostic trial","","j","","9","0","9","false","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","372","495185","0.0-644.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
