"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","214","257244","0.0-352.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","215","257663","0.0-353.0","jpla3shf","","","","","","","","","","","","","418","idy","Diagnostic trial","","j","","3","3","8","false","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","216","258414","0.0-356.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","217","258991","0.0-357.0","jpla3shf","","","","","","","","","","","","","576","psl","Diagnostic trial","","j","","3","4","8","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","218","259743","0.0-360.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","219","260296","0.0-361.0","jpla3shf","","","","","","","","","","","","","552","psl","Diagnostic trial","","j","","3","5","8","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","220","261047","0.0-364.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","221","261511","0.0-365.0","jpla3shf","","","","","","","","","","","","","463","psl","Diagnostic trial","","f","","3","6","8","false","false","true","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","222","262263","0.0-368.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","223","262883","0.0-369.0","jpla3shf","","","","","","","","","","","","","620","psl","Diagnostic trial","","j","","3","7","8","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
